symbol,ts,price,volume
SYM0008,1754301374971,116.8019,187
SYM0008,1754301494971,117.0102,93
SYM0008,1754301614971,116.9579,274
SYM0008,1754301734971,116.9301,466
SYM0008,1754301854971,116.9489,773
SYM0008,1754301974971,116.869,508
SYM0008,1754302094971,116.9839,839
SYM0008,1754302214971,116.965,899
SYM0008,1754302334971,116.987,418
SYM0008,1754302454971,117.1687,547
SYM0008,1754302574971,117.2072,602
SYM0008,1754302694971,117.3539,794
SYM0008,1754302814971,117.488,997
SYM0008,1754302934971,117.4605,804
SYM0008,1754303054971,117.5711,702
SYM0008,1754303174971,117.6803,478
SYM0008,1754303294971,117.7811,211
SYM0008,1754303414971,117.949,146
SYM0008,1754303534971,118.0326,314
SYM0008,1754303654971,118.2605,86
SYM0008,1754303774971,118.323,855
SYM0008,1754303894971,118.4087,21
SYM0008,1754304014971,118.5066,177
SYM0008,1754304134971,118.5037,287
SYM0008,1754304254971,118.4923,85
SYM0008,1754304374971,118.5676,838
SYM0008,1754304494971,118.6484,950
SYM0008,1754304614971,118.733,652
SYM0008,1754304734971,118.6715,517
SYM0008,1754304854971,118.7361,668
SYM0008,1754304974971,118.9061,853
SYM0008,1754305094971,119.0524,719
SYM0008,1754305214971,119.0619,27
SYM0008,1754305334971,119.0975,347
SYM0008,1754305454971,118.9793,733
SYM0008,1754305574971,119.1659,583
SYM0008,1754305694971,119.2575,211
SYM0008,1754305814971,119.4532,779
SYM0008,1754305934971,119.5016,474
SYM0008,1754306054971,119.6156,981
SYM0008,1754306174971,119.7384,404
SYM0008,1754306294971,119.6878,214
SYM0008,1754306414971,119.5717,426
SYM0008,1754306534971,119.8066,550
SYM0008,1754306654971,119.8973,106
SYM0008,1754306774971,119.8084,505
SYM0008,1754306894971,119.9884,677
SYM0008,1754307014971,119.9329,401
SYM0008,1754307134971,119.9501,640
SYM0008,1754307254971,120.0003,122
SYM0008,1754307374971,120.1446,690
SYM0008,1754307494971,120.0596,466
SYM0008,1754307614971,120.2381,696
SYM0008,1754307734971,120.3381,678
SYM0008,1754307854971,120.3784,902
SYM0008,1754307974971,120.2898,579
SYM0008,1754308094971,120.2712,595
SYM0008,1754308214971,120.3239,865
SYM0008,1754308334971,120.5277,709
SYM0008,1754308454971,120.7391,492
SYM0008,1754308574971,120.8103,62
SYM0008,1754308694971,120.8384,862
SYM0008,1754308814971,120.9889,942
SYM0008,1754308934971,120.9099,544
SYM0008,1754309054971,121.0411,125
SYM0008,1754309174971,121.0384,101
SYM0008,1754309294971,121.2727,492
SYM0008,1754309414971,121.1719,133
SYM0008,1754309534971,121.298,193
SYM0008,1754309654971,121.3917,210
SYM0008,1754309774971,121.3272,626
SYM0008,1754309894971,121.3364,993
SYM0008,1754310014971,121.5254,665
SYM0009,1754289974971,87.6897,291
SYM0009,1754290094971,87.6917,622
SYM0009,1754290214971,87.8362,726
SYM0009,1754290334971,87.9852,682
SYM0009,1754290454971,87.915,119
SYM0009,1754290574971,87.9834,8
SYM0009,1754290694971,88.0575,399
SYM0009,1754290814971,87.9898,507
SYM0009,1754290934971,88.1215,57
SYM0009,1754291054971,88.1266,119
SYM0009,1754291174971,88.1826,504
SYM0009,1754291294971,88.3385,762
SYM0009,1754291414971,88.4228,279
SYM0009,1754291534971,88.4152,129
SYM0009,1754291654971,88.5642,598
SYM0009,1754291774971,88.6864,323
SYM0009,1754291894971,88.6871,693
SYM0009,1754292014971,88.7015,47
SYM0009,1754292134971,88.6916,775
SYM0009,1754292254971,88.7612,923
SYM0009,1754292374971,88.9122,199
SYM0009,1754292494971,89.0494,205
SYM0009,1754292614971,88.9892,253
SYM0009,1754292734971,89.0857,142
SYM0009,1754292854971,89.0495,402
SYM0009,1754292974971,89.1461,153
SYM0009,1754293094971,89.2523,512
SYM0009,1754293214971,89.429,962
SYM0009,1754293334971,89.3477,122
SYM0009,1754293454971,89.3785,593
SYM0009,1754293574971,89.3458,75
SYM0009,1754293694971,89.5012,40
SYM0009,1754293814971,89.6679,343
SYM0009,1754293934971,89.6828,298
SYM0009,1754294054971,89.6012,715
SYM0009,1754294174971,89.6904,205
SYM0009,1754294294971,89.7272,972
SYM0009,1754294414971,89.7086,687
SYM0009,1754294534971,89.8533,847
SYM0009,1754294654971,89.7739,736
SYM0009,1754294774971,89.8593,601
SYM0009,1754294894971,89.9813,955
SYM0009,1754295014971,89.9711,203
SYM0009,1754295134971,90.1187,81
SYM0009,1754295254971,90.1289,637
SYM0009,1754295374971,90.2279,120
SYM0009,1754295494971,90.3054,764
SYM0009,1754295614971,90.4529,902
SYM0009,1754295734971,90.4839,833
SYM0009,1754295854971,90.5878,282
SYM0009,1754295974971,90.7331,987
SYM0009,1754296094971,90.8016,298
SYM0009,1754296214971,90.9673,887
SYM0009,1754296334971,91.1226,228
SYM0009,1754296454971,91.0397,659
SYM0009,1754296574971,91.173,697
SYM0009,1754296694971,91.2065,259
SYM0009,1754296814971,91.3718,798
SYM0009,1754296934971,91.38,923
SYM0009,1754297054971,91.4545,134
SYM0009,1754297174971,91.6021,788
SYM0009,1754297294971,91.6672,696
SYM0009,1754297414971,91.7877,932
SYM0009,1754297534971,91.7077,471
SYM0009,1754297654971,91.7461,74
SYM0009,1754297774971,91.9267,304
SYM0009,1754297894971,91.8619,346
SYM0009,1754298014971,91.937,949
SYM0009,1754298134971,92.0526,381
SYM0009,1754298254971,91.9621,947
SYM0009,1754298374971,92.005,901
SYM0009,1754298494971,92.0728,657
SYM0009,1754298614971,92.245,5
SYM0009,1754298734971,92.3695,723
SYM0009,1754298854971,92.5332,514
SYM0009,1754298974971,92.5527,849
SYM0009,1754299094971,92.7281,80
SYM0009,1754299214971,92.8588,706
SYM0009,1754299334971,92.8215,815
SYM0009,1754299454971,92.9364,891
SYM0009,1754299574971,92.9042,834
SYM0009,1754299694971,92.8276,7
SYM0009,1754299814971,92.918,399
SYM0009,1754299934971,92.9783,20
SYM0009,1754300054971,93.1168,199
SYM0009,1754300174971,93.0574,56
SYM0009,1754300294971,93.1144,460
SYM0009,1754300414971,93.0574,927
SYM0009,1754300534971,93.2317,855
SYM0009,1754300654971,93.3912,61
SYM0009,1754300774971,93.3455,109
SYM0009,1754300894971,93.4551,672
SYM0009,1754301014971,93.4946,536
SYM0009,1754301134971,93.6001,801
SYM0009,1754301254971,93.5431,880
SYM0009,1754301374971,93.5407,561
SYM0009,1754301494971,93.6932,601
SYM0009,1754301614971,93.6125,475
SYM0009,1754301734971,93.6441,315
SYM0009,1754301854971,93.7888,742
SYM0009,1754301974971,93.782,349
SYM0009,1754302094971,93.9454,742
SYM0009,1754302214971,94.0563,162
SYM0009,1754302334971,94.0284,515
SYM0009,1754302454971,94.0039,634
SYM0009,1754302574971,94.0948,521
SYM0009,1754302694971,94.0579,996
SYM0009,1754302814971,94.1233,878
SYM0009,1754302934971,94.273,372
SYM0009,1754303054971,94.375,293
SYM0009,1754303174971,94.4279,482
SYM0009,1754303294971,94.5814,699
SYM0009,1754303414971,94.7606,303
SYM0009,1754303534971,94.7154,763
SYM0009,1754303654971,94.7234,526
SYM0009,1754303774971,94.7608,239
SYM0009,1754303894971,94.7068,573
SYM0009,1754304014971,94.8606,567
SYM0009,1754304134971,95.013,749
SYM0009,1754304254971,95.1639,878
SYM0009,1754304374971,95.1311,537
SYM0009,1754304494971,95.2738,553
SYM0009,1754304614971,95.3485,729
SYM0009,1754304734971,95.343,552
SYM0009,1754304854971,95.42,532
SYM0009,1754304974971,95.5926,714
SYM0009,1754305094971,95.6783,176
SYM0009,1754305214971,95.6066,275
SYM0009,1754305334971,95.7616,661
SYM0009,1754305454971,95.7361,207
SYM0009,1754305574971,95.7459,580
SYM0009,1754305694971,95.7012,40
SYM0009,1754305814971,95.6923,101
SYM0009,1754305934971,95.759,787
SYM0009,1754306054971,95.7435,9
SYM0009,1754306174971,95.8066,931
SYM0009,1754306294971,95.9178,387
SYM0009,1754306414971,96.0145,185
SYM0009,1754306534971,96.1166,886
SYM0009,1754306654971,96.0685,199
SYM0009,1754306774971,96.2604,192
SYM0009,1754306894971,96.3964,509
SYM0009,1754307014971,96.4129,287
SYM0009,1754307134971,96.3311,840
SYM0009,1754307254971,96.3232,973
SYM0009,1754307374971,96.3108,919
SYM0009,1754307494971,96.4875,350
SYM0009,1754307614971,96.5773,562
SYM0009,1754307734971,96.4904,388
SYM0009,1754307854971,96.4645,52
SYM0009,1754307974971,96.4811,561
SYM0009,1754308094971,96.3883,247
SYM0009,1754308214971,96.4734,558
SYM0009,1754308334971,96.58,349
SYM0009,1754308454971,96.7106,946
SYM0009,1754308574971,96.6448,114
SYM0009,1754308694971,96.6746,568
SYM0009,1754308814971,96.7657,32
SYM0009,1754308934971,96.773,830
SYM0009,1754309054971,96.7149,225
SYM0009,1754309174971,96.8434,869
SYM0009,1754309294971,96.8566,395
SYM0009,1754309414971,96.8952,950
SYM0009,1754309534971,96.9826,38
SYM0009,1754309654971,96.9955,380
SYM0009,1754309774971,97.0746,443
SYM0009,1754309894971,97.0341,17
SYM0009,1754310014971,97.0223,513
SYM0010,1754289974971,65.0378,255
SYM0010,1754290094971,65.1318,579
SYM0010,1754290214971,65.1487,957
SYM0010,1754290334971,65.1997,925
SYM0010,1754290454971,65.1895,606
SYM0010,1754290574971,65.2994,43
SYM0010,1754290694971,65.3752,595
SYM0010,1754290814971,65.4754,142
SYM0010,1754290934971,65.4294,22
SYM0010,1754291054971,65.5006,858
SYM0010,1754291174971,65.5469,340
SYM0010,1754291294971,65.6599,182
SYM0010,1754291414971,65.7627,883
SYM0010,1754291534971,65.7424,458
SYM0010,1754291654971,65.8098,555
SYM0010,1754291774971,65.9045,694
SYM0010,1754291894971,65.9928,158
SYM0010,1754292014971,66.1174,614
SYM0010,1754292134971,66.0663,454
SYM0010,1754292254971,66.0953,138
SYM0010,1754292374971,66.0507,119
SYM0010,1754292494971,66.1102,489
SYM0010,1754292614971,66.1373,248
SYM0010,1754292734971,66.2064,637
SYM0010,1754292854971,66.311,263
SYM0010,1754292974971,66.3616,869
SYM0010,1754293094971,66.4213,390
SYM0010,1754293214971,66.4327,748
SYM0010,1754293334971,66.4458,871
SYM0010,1754293454971,66.4602,661
SYM0010,1754293574971,66.5501,168
SYM0010,1754293694971,66.648,983
SYM0010,1754293814971,66.7429,40
SYM0010,1754293934971,66.7884,168
SYM0010,1754294054971,66.915,497
SYM0010,1754294174971,67.0469,465
SYM0010,1754294294971,67.1124,267
SYM0010,1754294414971,67.1509,66
SYM0010,1754294534971,67.2226,198
SYM0010,1754294654971,67.2813,815
SYM0010,1754294774971,67.3211,576
SYM0010,1754294894971,67.4368,741
SYM0010,1754295014971,67.3722,761
SYM0010,1754295134971,67.3855,809
SYM0010,1754295254971,67.3258,948
SYM0010,1754295374971,67.2589,745
SYM0010,1754295494971,67.2895,766
SYM0010,1754295614971,67.2714,753
SYM0010,1754295734971,67.2281,790
SYM0010,1754295854971,67.3536,3
SYM0010,1754295974971,67.3037,134
SYM0010,1754296094971,67.2987,884
SYM0010,1754296214971,67.4109,179
SYM0010,1754296334971,67.5209,763
SYM0010,1754296454971,67.4976,858
SYM0010,1754296574971,67.4952,523
SYM0010,1754296694971,67.6036,722
SYM0010,1754296814971,67.5583,437
SYM0010,1754296934971,67.6258,726
SYM0010,1754297054971,67.6271,509
SYM0010,1754297174971,67.6828,715
SYM0010,1754297294971,67.7354,62
SYM0010,1754297414971,67.7203,988
SYM0010,1754297534971,67.8335,149
SYM0010,1754297654971,67.8008,558
SYM0010,1754297774971,67.8673,698
SYM0010,1754297894971,67.8947,311
SYM0010,1754298014971,67.8821,358
SYM0010,1754298134971,67.9363,334
SYM0010,1754298254971,67.9778,241
SYM0010,1754298374971,68.0699,566
SYM0010,1754298494971,68.0595,348
SYM0010,1754298614971,68.1806,385
SYM0010,1754298734971,68.1489,805
SYM0010,1754298854971,68.242,846
SYM0010,1754298974971,68.1883,894
SYM0010,1754299094971,68.2131,806
SYM0010,1754299214971,68.3119,390
SYM0010,1754299334971,68.3257,65
SYM0010,1754299454971,68.4001,477
SYM0010,1754299574971,68.3755,330
SYM0010,1754299694971,68.4562,274
SYM0010,1754299814971,68.5738,91
SYM0010,1754299934971,68.628,660
SYM0010,1754300054971,68.7575,736
SYM0010,1754300174971,68.8785,657
SYM0010,1754300294971,68.892,762
SYM0010,1754300414971,68.9129,492
SYM0010,1754300534971,68.9453,135
SYM0010,1754300654971,68.9492,72
SYM0010,1754300774971,68.9014,760
SYM0010,1754300894971,68.8507,143
SYM0010,1754301014971,68.8252,106
SYM0010,1754301134971,68.9547,787
SYM0010,1754301254971,69.0854,641
SYM0010,1754301374971,69.0675,442
SYM0010,1754301494971,69.0286,556
SYM0010,1754301614971,69.0368,970
SYM0010,1754301734971,68.9698,931
SYM0010,1754301854971,69.0159,159
SYM0010,1754301974971,69.0872,38
SYM0010,1754302094971,69.1342,344
SYM0010,1754302214971,69.1191,471
SYM0010,1754302334971,69.1825,352
SYM0010,1754302454971,69.2192,561
SYM0010,1754302574971,69.1901,635
SYM0010,1754302694971,69.2192,254
SYM0010,1754302814971,69.2845,899
SYM0010,1754302934971,69.423,867
SYM0010,1754303054971,69.3979,488
SYM0010,1754303174971,69.5038,759
SYM0010,1754303294971,69.5572,777
SYM0010,1754303414971,69.5684,64
SYM0010,1754303534971,69.6727,608
SYM0010,1754303654971,69.6496,261
SYM0010,1754303774971,69.6179,586
SYM0010,1754303894971,69.7175,262
SYM0010,1754304014971,69.8031,220
SYM0010,1754304134971,69.7945,204
SYM0010,1754304254971,69.8459,760
SYM0010,1754304374971,69.9819,712
SYM0010,1754304494971,70.0677,96
SYM0010,1754304614971,70.2031,684
SYM0010,1754304734971,70.3132,903
SYM0010,1754304854971,70.3257,644
SYM0010,1754304974971,70.3802,266
SYM0010,1754305094971,70.3767,329
SYM0010,1754305214971,70.3424,291
SYM0010,1754305334971,70.3466,351
SYM0010,1754305454971,70.333,416
SYM0010,1754305574971,70.3934,403
SYM0010,1754305694971,70.4493,157
SYM0010,1754305814971,70.4635,252
SYM0010,1754305934971,70.4695,104
SYM0010,1754306054971,70.4879,162
SYM0010,1754306174971,70.5583,120
SYM0010,1754306294971,70.4991,568
SYM0010,1754306414971,70.521,496
SYM0010,1754306534971,70.4545,882
SYM0010,1754306654971,70.469,617
SYM0010,1754306774971,70.518,474
SYM0010,1754306894971,70.4807,512
SYM0010,1754307014971,70.5833,928
SYM0010,1754307134971,70.5191,266
SYM0010,1754307254971,70.48,446
SYM0010,1754307374971,70.6057,893
SYM0010,1754307494971,70.7096,695
SYM0010,1754307614971,70.8303,833
SYM0010,1754307734971,70.8143,381
SYM0010,1754307854971,70.7897,799
SYM0010,1754307974971,70.8714,138
SYM0010,1754308094971,70.8014,228
SYM0010,1754308214971,70.8478,687
SYM0010,1754308334971,70.8274,945
SYM0010,1754308454971,70.8242,371
SYM0010,1754308574971,70.7842,350
SYM0010,1754308694971,70.8691,21
SYM0010,1754308814971,70.8334,458
SYM0010,1754308934971,70.934,628
SYM0010,1754309054971,70.9867,557
SYM0010,1754309174971,71.0065,416
SYM0010,1754309294971,70.9707,254
SYM0010,1754309414971,71.1081,935
SYM0010,1754309534971,71.0647,429
SYM0010,1754309654971,71.0853,72
SYM0010,1754309774971,71.2008,110
SYM0010,1754309894971,71.2953,671
SYM0010,1754310014971,71.4024,612
SYM0011,1754289974971,59.6214,608
SYM0011,1754290094971,59.6527,189
SYM0011,1754290214971,59.7119,773
SYM0011,1754290334971,59.7618,117
SYM0011,1754290454971,59.7769,285
SYM0011,1754290574971,59.7441,151
SYM0011,1754290694971,59.7898,814
SYM0011,1754290814971,59.818,925
SYM0011,1754290934971,59.7979,734
SYM0011,1754291054971,59.7505,395
SYM0011,1754291174971,59.8674,606
SYM0011,1754291294971,59.9231,420
SYM0011,1754291414971,60.0164,41
SYM0011,1754291534971,60.1011,580
SYM0011,1754291654971,60.152,172
SYM0011,1754291774971,60.2149,383
SYM0011,1754291894971,60.2571,135
SYM0011,1754292014971,60.1995,99
SYM0011,1754292134971,60.1816,964
SYM0011,1754292254971,60.1718,88
SYM0011,1754292374971,60.2766,471
SYM0011,1754292494971,60.3746,663
SYM0011,1754292614971,60.4622,185
SYM0011,1754292734971,60.4274,757
SYM0011,1754292854971,60.4452,847
SYM0011,1754292974971,60.4549,529
SYM0011,1754293094971,60.4059,629
SYM0011,1754293214971,60.4122,502
SYM0011,1754293334971,60.4744,713
SYM0011,1754293454971,60.4359,650
SYM0011,1754293574971,60.5175,398
SYM0011,1754293694971,60.4676,653
SYM0011,1754293814971,60.4158,25
SYM0011,1754293934971,60.3862,645
SYM0011,1754294054971,60.3596,412
SYM0011,1754294174971,60.317,140
SYM0011,1754294294971,60.3202,814
SYM0011,1754294414971,60.2987,592
SYM0011,1754294534971,60.3383,729
SYM0011,1754294654971,60.3526,535
SYM0011,1754294774971,60.379,932
SYM0011,1754294894971,60.4097,167
SYM0011,1754295014971,60.5286,669
SYM0011,1754295134971,60.5168,850
SYM0011,1754295254971,60.5239,895
SYM0011,1754295374971,60.5616,649
SYM0011,1754295494971,60.55,372
SYM0011,1754295614971,60.6052,316
SYM0011,1754295734971,60.5558,75
SYM0011,1754295854971,60.5769,691
SYM0011,1754295974971,60.5269,245
SYM0011,1754296094971,60.5202,337
SYM0011,1754296214971,60.5248,102
SYM0011,1754296334971,60.5165,263
SYM0011,1754296454971,60.4898,907
SYM0011,1754296574971,60.5518,21
SYM0011,1754296694971,60.6082,180
SYM0011,1754296814971,60.6945,457
SYM0011,1754296934971,60.7294,555
SYM0011,1754297054971,60.7238,159
SYM0011,1754297174971,60.7854,840
SYM0011,1754297294971,60.816,974
SYM0011,1754297414971,60.8251,897
SYM0011,1754297534971,60.8082,936
SYM0011,1754297654971,60.9061,810
SYM0011,1754297774971,60.8649,850
SYM0011,1754297894971,60.8345,489
SYM0011,1754298014971,60.8171,679
SYM0011,1754298134971,60.8514,291
SYM0011,1754298254971,60.884,88
SYM0011,1754298374971,60.9086,418
SYM0011,1754298494971,61.0133,299
SYM0011,1754298614971,60.9734,280
SYM0011,1754298734971,60.9667,858
SYM0011,1754298854971,61.0653,406
SYM0011,1754298974971,61.1459,434
SYM0011,1754299094971,61.1156,122
SYM0011,1754299214971,61.2237,617
SYM0011,1754299334971,61.264,830
SYM0011,1754299454971,61.3617,514
SYM0011,1754299574971,61.4767,411
SYM0011,1754299694971,61.442,939
SYM0011,1754299814971,61.5194,596
SYM0011,1754299934971,61.5264,549
SYM0011,1754300054971,61.5922,278
SYM0011,1754300174971,61.5362,912
SYM0011,1754300294971,61.64,217
SYM0011,1754300414971,61.6305,121
SYM0011,1754300534971,61.6426,237
SYM0011,1754300654971,61.7623,978
SYM0011,1754300774971,61.8649,441
SYM0011,1754300894971,61.8156,253
SYM0011,1754301014971,61.9146,915
SYM0011,1754301134971,61.9413,783
SYM0011,1754301254971,62.0616,584
SYM0011,1754301374971,62.1109,582
SYM0011,1754301494971,62.2276,17
SYM0011,1754301614971,62.2014,703
SYM0011,1754301734971,62.1708,690
SYM0011,1754301854971,62.1235,294
SYM0011,1754301974971,62.162,959
SYM0011,1754302094971,62.2046,64
SYM0011,1754302214971,62.172,210
SYM0011,1754302334971,62.2721,763
SYM0011,1754302454971,62.3111,575
SYM0011,1754302574971,62.3791,744
SYM0011,1754302694971,62.4691,263
SYM0011,1754302814971,62.4933,728
SYM0011,1754302934971,62.5769,333
SYM0011,1754303054971,62.6843,6
SYM0011,1754303174971,62.783,610
SYM0011,1754303294971,62.7548,994
SYM0011,1754303414971,62.7606,149
SYM0011,1754303534971,62.8028,387
SYM0011,1754303654971,62.8494,40
SYM0011,1754303774971,62.7881,23
SYM0011,1754303894971,62.8167,689
SYM0011,1754304014971,62.8267,434
SYM0011,1754304134971,62.842,166
SYM0011,1754304254971,62.8008,937
SYM0011,1754304374971,62.8056,778
SYM0011,1754304494971,62.7735,5
SYM0011,1754304614971,62.8937,826
SYM0011,1754304734971,62.9928,810
SYM0011,1754304854971,63.0096,6
SYM0011,1754304974971,62.9899,315
SYM0011,1754305094971,63.0253,832
SYM0011,1754305214971,63.014,431
SYM0011,1754305334971,63.0913,137
SYM0011,1754305454971,63.2149,429
SYM0011,1754305574971,63.1521,994
SYM0011,1754305694971,63.1646,608
SYM0011,1754305814971,63.1701,824
SYM0011,1754305934971,63.134,303
SYM0011,1754306054971,63.1833,637
SYM0011,1754306174971,63.3015,315
SYM0011,1754306294971,63.27,299
SYM0011,1754306414971,63.2793,456
SYM0011,1754306534971,63.363,742
SYM0011,1754306654971,63.3583,632
SYM0011,1754306774971,63.3498,663
SYM0011,1754306894971,63.4006,451
SYM0011,1754307014971,63.5167,119
SYM0011,1754307134971,63.5112,500
SYM0011,1754307254971,63.6224,2
SYM0011,1754307374971,63.7401,522
SYM0011,1754307494971,63.8271,948
SYM0011,1754307614971,63.8157,298
SYM0011,1754307734971,63.8826,73
SYM0011,1754307854971,63.8662,195
SYM0011,1754307974971,63.9316,817
SYM0011,1754308094971,64.0555,795
SYM0011,1754308214971,64.0612,410
SYM0011,1754308334971,64.0888,763
SYM0011,1754308454971,64.0268,660
SYM0011,1754308574971,64.0334,850
SYM0011,1754308694971,64.0581,706
SYM0011,1754308814971,64.0794,964
SYM0011,1754308934971,64.106,473
SYM0011,1754309054971,64.172,988
SYM0011,1754309174971,64.2202,950
SYM0011,1754309294971,64.1783,62
SYM0011,1754309414971,64.206,511
SYM0011,1754309534971,64.2329,471
SYM0011,1754309654971,64.1694,880
SYM0011,1754309774971,64.1295,817
SYM0011,1754309894971,64.1896,799
SYM0011,1754310014971,64.159,473
SYM0012,1754289974971,52.5991,697
SYM0012,1754290094971,52.6023,495
SYM0012,1754290214971,52.6319,792
SYM0012,1754290334971,52.6291,858
SYM0012,1754290454971,52.6015,226
SYM0012,1754290574971,52.6365,129
SYM0012,1754290694971,52.5976,518
SYM0012,1754290814971,52.587,716
SYM0012,1754290934971,52.6483,789
SYM0012,1754291054971,52.6427,993
SYM0012,1754291174971,52.6154,273
SYM0012,1754291294971,52.6254,807
SYM0012,1754291414971,52.6387,654
SYM0012,1754291534971,52.5978,353
SYM0012,1754291654971,52.6118,409
SYM0012,1754291774971,52.5944,699
SYM0012,1754291894971,52.6214,542
SYM0012,1754292014971,52.7181,569
SYM0012,1754292134971,52.7189,373
SYM0012,1754292254971,52.8091,148
SYM0012,1754292374971,52.7945,392
SYM0012,1754292494971,52.7978,391
SYM0012,1754292614971,52.8318,422
SYM0012,1754292734971,52.8901,966
SYM0012,1754292854971,52.843,353
SYM0012,1754292974971,52.8504,131
SYM0012,1754293094971,52.8353,307
SYM0012,1754293214971,52.8005,987
SYM0012,1754293334971,52.8927,123
SYM0012,1754293454971,52.9479,817
SYM0012,1754293574971,52.898,912
SYM0012,1754293694971,52.9902,332
SYM0012,1754293814971,53.0598,865
SYM0012,1754293934971,53.1612,854
SYM0012,1754294054971,53.2572,314
SYM0012,1754294174971,53.2506,113
SYM0012,1754294294971,53.2368,337
SYM0012,1754294414971,53.2944,896
SYM0012,1754294534971,53.2422,257
SYM0012,1754294654971,53.3327,510
SYM0012,1754294774971,53.375,18
SYM0012,1754294894971,53.3916,4
SYM0012,1754295014971,53.3517,526
SYM0012,1754295134971,53.3391,754
SYM0012,1754295254971,53.3407,65
SYM0012,1754295374971,53.4118,728
SYM0012,1754295494971,53.4386,69
SYM0012,1754295614971,53.5303,269
SYM0012,1754295734971,53.6042,760
SYM0012,1754295854971,53.5986,839
SYM0012,1754295974971,53.5826,932
SYM0012,1754296094971,53.6389,71
SYM0012,1754296214971,53.661,511
SYM0012,1754296334971,53.7328,508
SYM0012,1754296454971,53.7852,500
SYM0012,1754296574971,53.7577,893
SYM0012,1754296694971,53.7268,555
SYM0012,1754296814971,53.7259,846
SYM0012,1754296934971,53.7005,851
SYM0012,1754297054971,53.6817,535
SYM0012,1754297174971,53.7107,11
SYM0012,1754297294971,53.7628,995
SYM0012,1754297414971,53.8442,512
SYM0012,1754297534971,53.8997,954
SYM0012,1754297654971,53.9654,461
SYM0012,1754297774971,54.0091,367
SYM0012,1754297894971,54.0661,47
SYM0012,1754298014971,54.0979,581
SYM0012,1754298134971,54.1782,367
SYM0012,1754298254971,54.2496,771
SYM0012,1754298374971,54.2108,350
SYM0012,1754298494971,54.1737,402
SYM0012,1754298614971,54.1328,809
SYM0012,1754298734971,54.2145,928
SYM0012,1754298854971,54.2009,470
SYM0012,1754298974971,54.2167,706
SYM0012,1754299094971,54.2073,831
SYM0012,1754299214971,54.2685,733
SYM0012,1754299334971,54.3495,112
SYM0012,1754299454971,54.384,625
SYM0012,1754299574971,54.4108,277
SYM0012,1754299694971,54.447,3
SYM0012,1754299814971,54.489,361
SYM0012,1754299934971,54.437,537
SYM0012,1754300054971,54.4168,963
SYM0012,1754300174971,54.4218,284
SYM0012,1754300294971,54.4064,967
SYM0012,1754300414971,54.399,407
SYM0012,1754300534971,54.3934,247
SYM0012,1754300654971,54.4059,966
SYM0012,1754300774971,54.3686,720
SYM0012,1754300894971,54.3972,606
SYM0012,1754301014971,54.4915,275
SYM0012,1754301134971,54.4728,602
SYM0012,1754301254971,54.5145,881
SYM0012,1754301374971,54.59,276
SYM0012,1754301494971,54.5817,337
SYM0012,1754301614971,54.6293,476
SYM0012,1754301734971,54.6013,567
SYM0012,1754301854971,54.6315,864
SYM0012,1754301974971,54.7086,530
SYM0012,1754302094971,54.7318,436
SYM0012,1754302214971,54.7646,752
SYM0012,1754302334971,54.8523,657
SYM0012,1754302454971,54.9113,424
SYM0012,1754302574971,54.8854,496
SYM0012,1754302694971,54.8757,172
SYM0012,1754302814971,54.908,217
SYM0012,1754302934971,54.9712,655
SYM0012,1754303054971,55.0607,254
SYM0012,1754303174971,55.1663,908
SYM0012,1754303294971,55.1638,870
SYM0012,1754303414971,55.123,306
SYM0012,1754303534971,55.1599,34
SYM0012,1754303654971,55.1084,213
SYM0012,1754303774971,55.1242,304
SYM0012,1754303894971,55.1048,757
SYM0012,1754304014971,55.1286,624
SYM0012,1754304134971,55.1324,536
SYM0012,1754304254971,55.0785,807
SYM0012,1754304374971,55.0427,793
SYM0012,1754304494971,54.9926,153
SYM0012,1754304614971,54.947,658
SYM0012,1754304734971,54.9179,485
SYM0012,1754304854971,54.9689,15
SYM0012,1754304974971,55.055,172
SYM0012,1754305094971,55.0947,887
SYM0012,1754305214971,55.1044,728
SYM0012,1754305334971,55.0972,730
SYM0012,1754305454971,55.1211,655
SYM0012,1754305574971,55.0994,556
SYM0012,1754305694971,55.0777,144
SYM0012,1754305814971,55.0842,604
SYM0012,1754305934971,55.135,781
SYM0012,1754306054971,55.2126,225
SYM0012,1754306174971,55.2904,702
SYM0012,1754306294971,55.3269,743
SYM0012,1754306414971,55.3178,373
SYM0012,1754306534971,55.4265,765
SYM0012,1754306654971,55.3893,942
SYM0012,1754306774971,55.3838,485
SYM0012,1754306894971,55.4561,206
SYM0012,1754307014971,55.445,229
SYM0012,1754307134971,55.5173,537
SYM0012,1754307254971,55.5004,977
SYM0012,1754307374971,55.4529,508
SYM0012,1754307494971,55.4202,15
SYM0012,1754307614971,55.4544,320
SYM0012,1754307734971,55.4369,885
SYM0012,1754307854971,55.4481,460
SYM0012,1754307974971,55.4936,272
SYM0012,1754308094971,55.4776,915
SYM0012,1754308214971,55.5073,916
SYM0012,1754308334971,55.5489,516
SYM0012,1754308454971,55.6256,309
SYM0012,1754308574971,55.6589,283
SYM0012,1754308694971,55.6586,551
SYM0012,1754308814971,55.6414,99
SYM0012,1754308934971,55.6593,440
SYM0012,1754309054971,55.761,828
SYM0012,1754309174971,55.8679,666
SYM0012,1754309294971,55.8374,364
SYM0012,1754309414971,55.7833,971
